,Year,Month,Day,Date,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),EToi
2584,2017,1,28,1/28/2017,38.6,18.5,29.9,0.0,5.830515505289432
2585,2017,1,29,1/29/2017,40.5,20.3,29.8,0.0,6.05796815645773
2586,2017,1,30,1/30/2017,43.9,22.0,26.5,0.0,5.905980069519412
2587,2017,1,31,1/31/2017,35.5,25.2,22.5,0.0,3.262762190902479
2588,2017,2,1,2/1/2017,22.4,20.6,6.0,0.0,0.2968711893733391
2589,2017,2,2,2/2/2017,29.6,15.3,23.3,2.0,3.3279578993530023
2590,2017,2,3,2/3/2017,32.8,15.3,24.3,0.0,3.9921675424563428
2591,2017,2,4,2/4/2017,37.1,17.7,18.9,0.0,3.5309299610750973
2592,2017,2,5,2/5/2017,39.3,22.4,19.3,0.0,3.622192316720884
2593,2017,2,6,2/6/2017,34.9,21.2,15.9,2.4,2.5321227022719603
2594,2017,2,7,2/7/2017,36.3,19.6,28.4,0.4,4.982595978175295
2595,2017,2,8,2/8/2017,37.6,20.8,28.4,0.0,5.1340351526587416
2596,2017,2,9,2/9/2017,41.4,24.7,28.2,0.0,5.499032675151258
2597,2017,2,10,2/10/2017,46.1,25.9,26.0,0.0,5.899555722279283
2598,2017,2,11,2/11/2017,45.2,27.8,22.8,0.0,4.84615499205382
2599,2017,2,12,2/12/2017,26.5,21.5,8.6,0.0,0.7543062988120443
2600,2017,2,13,2/13/2017,26.7,8.8,27.5,4.8,3.881385807392886
2601,2017,2,14,2/14/2017,30.3,12.8,27.5,0.0,4.247999470852271
2602,2017,2,15,2/15/2017,33.8,14.5,27.0,0.0,4.669414019795348
2603,2017,2,16,2/16/2017,38.3,17.6,26.4,0.0,5.156656433104687
2604,2017,2,17,2/17/2017,36.1,19.8,25.0,0.0,4.333241645639843
2605,2017,2,18,2/18/2017,25.9,15.3,24.5,0.0,2.8743406737470143
2606,2017,2,19,2/19/2017,23.9,9.0,23.3,0.0,2.8906641087209315
2607,2017,2,20,2/20/2017,24.3,8.3,25.7,0.0,3.2895424319999997
2608,2017,2,21,2/21/2017,28.3,8.2,26.0,0.0,3.9433438200025144
2609,2017,2,22,2/22/2017,36.5,15.0,25.8,0.0,4.888944356512105
2610,2017,2,23,2/23/2017,36.5,18.4,25.6,0.0,4.624724169423458
2611,2017,2,24,2/24/2017,33.7,15.2,25.4,0.0,4.331459851065333
2612,2017,2,25,2/25/2017,32.7,10.5,25.0,0.0,4.355125925259476
2613,2017,2,26,2/26/2017,32.6,16.7,24.4,0.0,3.875735065137228
2614,2017,2,27,2/27/2017,33.3,16.5,24.8,0.0,4.073073018624139
2615,2017,2,28,2/28/2017,33.7,16.9,24.3,0.0,4.028340602662632
2616,2017,3,1,3/1/2017,34.3,19.2,24.1,0.0,3.9150852549708643
2617,2017,3,2,3/2/2017,35.9,19.7,23.0,0.0,3.96130411469158
2618,2017,3,3,3/3/2017,33.8,19.9,23.4,0.0,3.655381587033596
2619,2017,3,4,3/4/2017,30.9,19.1,20.5,0.4,2.828307549868764
2620,2017,3,5,3/5/2017,33.7,18.0,22.5,0.0,3.651779879833805
2621,2017,3,6,3/6/2017,31.9,16.5,23.1,0.0,3.572807602183856
2622,2017,3,7,3/7/2017,30.8,16.2,22.9,0.0,3.391173118752648
2623,2017,3,8,3/8/2017,29.8,16.2,22.7,0.0,3.2051139438484357
2624,2017,3,9,3/9/2017,30.0,14.5,22.5,0.0,3.329192340094004
2625,2017,3,10,3/10/2017,33.2,14.8,21.3,0.0,3.583874522112647
2626,2017,3,11,3/11/2017,35.1,14.7,21.9,0.0,3.9634654129140467
2627,2017,3,12,3/12/2017,37.2,23.3,17.1,0.0,2.8746495132072725
2628,2017,3,13,3/13/2017,27.4,16.3,13.3,8.0,1.6487101861249447
2629,2017,3,14,3/14/2017,32.9,16.1,18.5,0.5,3.009918496189015
2630,2017,3,15,3/15/2017,33.6,18.9,21.3,0.0,3.3757648179070303
2631,2017,3,16,3/16/2017,33.0,19.3,14.7,0.0,2.2440084959065785
2632,2017,3,17,3/17/2017,33.4,14.2,20.8,0.0,3.5579126294823435
2633,2017,3,18,3/18/2017,32.8,14.4,20.1,0.0,3.3496027863858955
2634,2017,3,19,3/19/2017,34.3,19.8,15.8,0.0,2.5321622768871133
2635,2017,3,20,3/20/2017,32.9,21.7,10.4,0.0,1.473014057938629
2636,2017,3,21,3/21/2017,28.1,20.8,13.4,24.0,1.4354264377254191
2637,2017,3,22,3/22/2017,28.0,21.6,15.0,19.0,1.5169764693415857
2638,2017,3,23,3/23/2017,28.1,18.4,14.7,0.3,1.763617349167265
2639,2017,3,24,3/24/2017,30.9,16.3,17.0,0.0,2.5235603169672483
2640,2017,3,25,3/25/2017,30.2,18.7,14.9,0.0,2.003318035808557
2641,2017,3,26,3/26/2017,34.5,18.1,17.4,0.0,2.916068763930965
2642,2017,3,27,3/27/2017,38.5,20.8,17.6,0.0,3.297034691794587
2643,2017,3,28,3/28/2017,28.0,10.5,18.8,0.2,2.7343435845465547
2644,2017,3,29,3/29/2017,31.2,11.0,18.4,0.0,3.0187775262929795
2645,2017,3,30,3/30/2017,21.7,11.2,18.3,0.0,1.90587456508396
2646,2017,3,31,3/31/2017,22.6,6.4,18.1,0.0,2.208139992917753
2647,2017,4,1,4/1/2017,22.9,7.1,18.1,0.0,2.2144657168649933
2648,2017,4,2,4/2/2017,25.6,6.6,17.8,0.0,2.4682235975998172
2649,2017,4,3,4/3/2017,26.2,12.1,16.7,0.0,2.174345076369971
2650,2017,4,4,4/4/2017,25.6,10.5,16.6,0.0,2.1700698884517946
2651,2017,4,5,4/5/2017,25.5,12.7,15.9,0.0,1.969774334376386
2652,2017,4,6,4/6/2017,26.3,12.3,14.8,0.0,1.9279139328733579
2653,2017,4,7,4/7/2017,27.3,11.5,16.7,0.0,2.3172663420448876
2654,2017,4,8,4/8/2017,28.7,16.1,14.6,0.0,1.955024393186965
2655,2017,4,9,4/9/2017,21.1,16.7,8.3,0.0,0.5995956783709152
2656,2017,4,10,4/10/2017,20.1,9.6,11.3,5.2,1.1218745026762422
2657,2017,4,11,4/11/2017,23.7,6.1,16.1,0.0,2.0726117776299904
2658,2017,4,12,4/12/2017,26.5,10.7,14.8,0.0,2.0094612771013165
2659,2017,4,13,4/13/2017,26.6,11.2,15.8,0.0,2.1353620039191212
2660,2017,4,14,4/14/2017,27.0,8.3,15.7,0.0,2.258523918827683
2661,2017,4,15,4/15/2017,25.0,7.7,15.5,0.0,2.066014935935325
2662,2017,4,16,4/16/2017,28.0,12.0,14.7,0.0,2.0857253759999996
2663,2017,4,17,4/17/2017,30.5,13.6,14.1,0.0,2.167598240451479
2664,2017,4,18,4/18/2017,30.1,11.2,14.8,0.0,2.321544221866041
2665,2017,4,19,4/19/2017,27.8,15.4,14.5,0.0,1.887830793104988
2666,2017,4,20,4/20/2017,28.6,13.7,14.0,0.0,1.9752252604686873
2667,2017,4,21,4/21/2017,18.3,16.2,1.6,4.2,0.07626155411980436
2668,2017,4,22,4/22/2017,24.4,15.3,9.6,10.6,1.0231631936753085
2669,2017,4,23,4/23/2017,26.8,13.8,14.1,0.0,1.8176228075293817
2670,2017,4,24,4/24/2017,27.7,14.3,12.1,0.0,1.6127145128832532
2671,2017,4,25,4/25/2017,21.7,16.0,7.7,11.0,0.6322518824763478
2672,2017,4,26,4/26/2017,14.5,9.9,8.1,3.4,0.4890724379862598
2673,2017,4,27,4/27/2017,16.4,4.7,13.6,0.3,1.2375789150843248
2674,2017,4,28,4/28/2017,16.3,4.3,10.1,0.0,0.9225848439416837
2675,2017,4,29,4/29/2017,21.0,8.2,11.4,0.0,1.240060418512147
2676,2017,4,30,4/30/2017,21.0,10.6,8.3,0.0,0.8439603401957667
2677,2017,5,1,5/1/2017,21.0,7.9,10.4,0.0,1.1391651890770915
2678,2017,5,2,5/2/2017,17.7,9.7,11.9,0.0,0.9949253757961051
2679,2017,5,3,5/3/2017,17.9,3.5,13.6,0.0,1.3802349284431896
2680,2017,5,4,5/4/2017,21.6,7.1,12.4,0.0,1.424540046715235
2681,2017,5,5,5/5/2017,22.9,9.4,11.9,0.0,1.3929695513332168
2682,2017,5,6,5/6/2017,23.3,12.0,12.3,0.0,1.375461921471399
2683,2017,5,7,5/7/2017,16.8,4.2,13.1,0.0,1.2348977599778566
2684,2017,5,8,5/8/2017,17.9,2.5,13.0,0.0,1.3404472966346357
2685,2017,5,9,5/9/2017,19.5,4.6,12.9,0.0,1.3948104069729965
2686,2017,5,10,5/10/2017,21.2,4.0,12.8,0.0,1.5143831746694834
2687,2017,5,11,5/11/2017,20.1,3.7,10.8,0.0,1.2189618900598127
2688,2017,5,12,5/12/2017,20.8,5.0,10.1,0.0,1.1565816345983166
2689,2017,5,13,5/13/2017,23.4,8.8,9.6,0.0,1.1669046171551876
2690,2017,5,14,5/14/2017,21.4,8.6,12.1,0.0,1.332453917314005
2691,2017,5,15,5/15/2017,21.0,7.2,11.9,0.0,1.3233209461097901
2692,2017,5,16,5/16/2017,20.3,4.8,11.7,0.0,1.3118929715696275
2693,2017,5,17,5/17/2017,21.0,6.5,9.6,0.0,1.0822873861162652
2694,2017,5,18,5/18/2017,24.4,10.2,9.2,0.0,1.1418974815194303
2695,2017,5,19,5/19/2017,17.8,13.3,5.2,23.6,0.3452180045429382
2696,2017,5,20,5/20/2017,19.7,11.7,7.6,0.0,0.6757583051292205
2697,2017,5,21,5/21/2017,21.1,6.7,11.7,0.0,1.3207309922866217
2698,2017,5,22,5/22/2017,21.4,9.1,11.6,5.4,1.261740396524141
2699,2017,5,23,5/23/2017,20.1,9.3,10.3,0.0,1.0323345501333803
2700,2017,5,24,5/24/2017,18.0,9.7,11.4,4.6,0.9754513429670939
2701,2017,5,25,5/25/2017,16.8,5.9,9.0,0.0,0.8127974204070629
2702,2017,5,26,5/26/2017,19.6,7.5,10.6,0.0,1.0847361024639919
2703,2017,5,27,5/27/2017,20.1,8.2,11.3,0.0,1.1687208334536237
2704,2017,5,28,5/28/2017,16.3,9.5,10.1,0.0,0.7587561159402658
2705,2017,5,29,5/29/2017,13.9,2.6,11.1,0.8,0.9121324937288573
2706,2017,5,30,5/30/2017,15.1,3.2,6.4,0.0,0.5583419041203236
2707,2017,5,31,5/31/2017,12.7,1.4,11.1,1.2,0.8701148740561269
2708,2017,6,1,6/1/2017,14.0,-0.8,11.0,0.0,0.9150766554831804
2709,2017,6,2,6/2/2017,14.4,-1.6,11.0,0.0,0.893719090881345
2710,2017,6,3,6/3/2017,16.7,0.5,10.9,0.0,1.086865820026363
2711,2017,6,4,6/4/2017,14.8,0.9,10.6,0.0,0.9512367796044875
2712,2017,6,5,6/5/2017,14.1,1.0,10.5,0.0,0.9040467924943196
2713,2017,6,6,6/6/2017,14.4,3.1,10.8,0.3,0.9045144343062114
2714,2017,6,7,6/7/2017,15.9,0.1,10.8,0.0,1.03934565312502
2715,2017,6,8,6/8/2017,15.3,0.4,10.7,0.0,0.9941508323160343
2716,2017,6,9,6/9/2017,10.3,1.7,10.1,0.0,0.6615086927998353
2717,2017,6,10,6/10/2017,17.3,4.9,9.5,0.0,0.9072360305390764
2718,2017,6,11,6/11/2017,19.9,6.8,10.6,0.0,1.1214697489009087
2719,2017,6,12,6/12/2017,15.8,3.3,10.4,0.0,0.9436993927285718
2720,2017,6,13,6/13/2017,18.9,3.4,10.1,0.0,1.0802487937653338
2721,2017,6,14,6/14/2017,20.9,4.7,10.6,0.0,1.2251035494292155
2722,2017,6,15,6/15/2017,18.7,7.6,9.5,0.0,0.9192502298787069
2723,2017,6,16,6/16/2017,14.9,7.7,6.1,0.0,0.446968658402557
2724,2017,6,17,6/17/2017,16.6,7.5,8.7,0.0,0.7351437737425555
2725,2017,6,18,6/18/2017,15.6,1.9,10.6,0.0,0.9775042929163296
2726,2017,6,19,6/19/2017,17.3,3.6,10.5,0.0,1.030281813901525
2727,2017,6,20,6/20/2017,18.1,0.5,10.5,0.0,1.1202189703584509
2728,2017,6,21,6/21/2017,16.0,-0.5,10.5,0.0,0.9911378277583233
2729,2017,6,22,6/22/2017,15.6,0.7,9.5,0.0,0.8929807579993454
2730,2017,6,23,6/23/2017,17.0,3.5,10.5,0.0,1.0154932664358503
2731,2017,6,24,6/24/2017,16.2,3.7,10.6,0.0,0.9759146968468198
2732,2017,6,25,6/25/2017,16.7,2.7,8.4,0.0,0.8110805683939419
2733,2017,6,26,6/26/2017,16.4,2.2,10.1,0.0,0.967882942111617
2734,2017,6,27,6/27/2017,12.1,3.9,5.3,0.0,0.36744344217947117
2735,2017,6,28,6/28/2017,14.9,5.7,10.5,0.0,0.839803212776695
2736,2017,6,29,6/29/2017,16.0,0.6,9.9,0.0,0.9515334532346804
2737,2017,6,30,6/30/2017,13.0,1.0,10.7,0.0,0.8626091899100284
2738,2017,7,1,7/1/2017,14.9,-0.8,10.7,0.0,0.9369312537275544
2739,2017,7,2,7/2/2017,16.3,1.4,10.7,0.0,1.0329091493653921
2740,2017,7,3,7/3/2017,15.8,4.8,7.5,3.8,0.6559215882140486
2741,2017,7,4,7/4/2017,15.6,6.4,7.2,0.0,0.5902104531481968
2742,2017,7,5,7/5/2017,13.9,8.0,7.6,0.4,0.49804140112017187
2743,2017,7,6,7/6/2017,13.5,4.7,9.1,0.9,0.6814327584130113
2744,2017,7,7,7/7/2017,15.5,5.2,10.1,0.9,0.8562614351507448
2745,2017,7,8,7/8/2017,14.3,7.3,5.8,0.0,0.41184239026666364
2746,2017,7,9,7/9/2017,15.5,3.9,8.8,0.0,0.7734502064240101
2747,2017,7,10,7/10/2017,15.4,3.4,9.9,0.7,0.8753519846961582
2748,2017,7,11,7/11/2017,15.4,0.8,10.5,0.0,0.9751097303200386
2749,2017,7,12,7/12/2017,15.3,2.5,10.4,0.0,0.9322611463408412
2750,2017,7,13,7/13/2017,17.0,3.8,11.1,0.0,1.0672030353924933
2751,2017,7,14,7/14/2017,17.5,8.4,8.4,1.8,0.7311948122131814
2752,2017,7,15,7/15/2017,13.5,4.7,10.0,0.0,0.7488272070472652
2753,2017,7,16,7/16/2017,13.0,2.6,9.4,0.0,0.7282365758200994
2754,2017,7,17,7/17/2017,19.4,5.8,9.9,0.8,1.0415166845260273
2755,2017,7,18,7/18/2017,14.4,5.8,8.8,0.8,0.6756536078551275
2756,2017,7,19,7/19/2017,14.3,7.4,8.2,3.0,0.5790966107449054
2757,2017,7,20,7/20/2017,13.3,2.3,11.1,0.0,0.884397051041063
2758,2017,7,21,7/21/2017,13.6,-0.4,11.9,0.0,0.9899465636590771
2759,2017,7,22,7/22/2017,15.7,-0.6,12.0,0.0,1.1092659509452636
2760,2017,7,23,7/23/2017,19.2,6.6,11.6,0.0,1.1862320024905304
2761,2017,7,24,7/24/2017,15.7,5.4,10.8,0.0,0.9221114827372986
2762,2017,7,25,7/25/2017,21.4,6.1,11.9,0.0,1.3780978002508777
2763,2017,7,26,7/26/2017,17.1,7.4,11.9,0.0,1.0451179430683808
2764,2017,7,27,7/27/2017,16.8,2.0,12.3,0.0,1.2077940124051447
2765,2017,7,28,7/28/2017,15.7,7.1,12.4,4.2,0.9964184519883699
2766,2017,7,29,7/29/2017,21.7,5.5,12.7,0.0,1.5061869325483492
2767,2017,7,30,7/30/2017,16.8,9.7,10.0,0.0,0.7763879351944518
2768,2017,7,31,7/31/2017,17.1,10.0,10.4,0.0,0.8152448386177104
2769,2017,8,1,8/1/2017,17.1,3.0,13.0,1.7,1.275751557615078
2770,2017,8,2,8/2/2017,16.3,2.1,13.1,0.0,1.2507405525003794
2771,2017,8,3,8/3/2017,11.1,7.2,3.8,1.4,0.18978534285033014
2772,2017,8,4,8/4/2017,10.2,7.5,4.7,4.8,0.19313676486475947
2773,2017,8,5,8/5/2017,14.2,5.0,12.4,0.0,0.9670616491205214
2774,2017,8,6,8/6/2017,15.7,6.0,7.6,0.0,0.636373497738249
2775,2017,8,7,8/7/2017,11.6,5.8,10.9,4.8,0.6527913150177141
2776,2017,8,8,8/8/2017,14.7,2.2,13.3,1.5,1.158307729174387
2777,2017,8,9,8/9/2017,16.3,3.7,13.9,0.0,1.2871609861911455
2778,2017,8,10,8/10/2017,21.0,7.4,13.6,0.0,1.5060740998994122
2779,2017,8,11,8/11/2017,16.7,6.5,13.8,0.0,1.2159465974731132
2780,2017,8,12,8/12/2017,17.3,3.4,13.6,0.0,1.3394074394195519
2781,2017,8,13,8/13/2017,19.5,4.7,14.5,0.0,1.5651575026250908
2782,2017,8,14,8/14/2017,21.4,8.6,10.3,0.0,1.13423763209374
2783,2017,8,15,8/15/2017,18.1,12.1,4.2,0.0,0.31762071031006045
2784,2017,8,16,8/16/2017,17.2,10.2,13.8,7.8,1.0792614362727193
2785,2017,8,17,8/17/2017,17.9,6.3,12.8,0.0,1.2232019132338725
2786,2017,8,18,8/18/2017,13.6,6.3,13.1,0.0,0.9216875311739521
2787,2017,8,19,8/19/2017,13.4,2.2,14.8,0.0,1.1898677432026863
2788,2017,8,20,8/20/2017,14.1,-2.0,15.2,0.0,1.183348475415264
2789,2017,8,21,8/21/2017,14.0,2.6,7.7,2.2,0.6367539640269209
2790,2017,8,22,8/22/2017,19.0,4.6,15.7,0.2,1.6548575230808023
2791,2017,8,23,8/23/2017,18.3,3.6,13.1,0.0,1.3550515307980529
2792,2017,8,24,8/24/2017,15.7,3.4,15.9,0.0,1.4311824757015772
2793,2017,8,25,8/25/2017,16.9,0.9,16.2,0.0,1.6235821439999998
2794,2017,8,26,8/26/2017,16.6,1.0,16.3,0.0,1.6070135524469513
2795,2017,8,27,8/27/2017,13.8,3.9,14.0,0.0,1.1016175483414286
2796,2017,8,28,8/28/2017,13.0,-2.8,16.6,0.4,1.1392831005704163
2797,2017,8,29,8/29/2017,14.7,-2.6,13.8,0.0,1.0743558526796475
2798,2017,8,30,8/30/2017,16.8,2.9,16.3,0.0,1.5768055477724245
2799,2017,8,31,8/31/2017,17.7,0.8,17.1,0.0,1.7844103403935576
2800,2017,9,1,9/1/2017,19.6,3.0,16.8,0.0,1.8691506833016482
2801,2017,9,2,9/2/2017,23.1,7.8,12.7,0.0,1.549990674002688
2802,2017,9,3,9/3/2017,22.0,13.4,14.7,0.0,1.436094148172036
2803,2017,9,4,9/4/2017,16.7,5.4,14.0,0.0,1.274092836772961
2804,2017,9,5,9/5/2017,14.0,3.5,15.1,0.8,1.2190573052769893
2805,2017,9,6,9/6/2017,14.9,4.3,12.5,0.4,1.0464090994455275
2806,2017,9,7,9/7/2017,16.5,3.7,13.7,0.0,1.283269151418394
2807,2017,9,8,9/8/2017,16.4,6.4,15.5,0.0,1.3430820618622883
2808,2017,9,9,9/9/2017,17.4,1.1,18.3,0.0,1.8754269842329243
2809,2017,9,10,9/10/2017,19.0,3.9,18.6,0.0,1.9838794891905673
2810,2017,9,11,9/11/2017,24.5,5.0,18.1,0.0,2.4413771335460885
2811,2017,9,12,9/12/2017,28.0,14.6,7.8,0.0,1.047639243714609
2812,2017,9,13,9/13/2017,20.8,11.4,14.6,0.0,1.4239819354269907
2813,2017,9,14,9/14/2017,16.7,3.7,16.4,0.0,1.5536799263183707
2814,2017,9,15,9/15/2017,17.7,5.9,13.6,0.0,1.297656128647333
2815,2017,9,16,9/16/2017,17.4,10.2,18.5,0.0,1.472017788868992
2816,2017,9,17,9/17/2017,20.8,0.3,19.9,0.0,2.397016752449763
2817,2017,9,18,9/18/2017,26.0,6.1,19.7,0.0,2.7915115975178697
2818,2017,9,19,9/19/2017,17.9,7.0,19.6,0.0,1.836888090563551
2819,2017,9,20,9/20/2017,20.0,3.1,20.5,0.0,2.321097148568913
2820,2017,9,21,9/21/2017,26.8,7.6,20.7,0.0,2.979044586792666
2821,2017,9,22,9/22/2017,32.1,14.0,20.7,0.0,3.3759009271785474
2822,2017,9,23,9/23/2017,37.5,19.2,16.6,0.0,3.0753414188335895
2823,2017,9,24,9/24/2017,24.9,10.4,21.0,0.0,2.660158625839453
2824,2017,9,25,9/25/2017,21.4,7.2,18.9,0.0,2.145354214861338
2825,2017,9,26,9/26/2017,22.3,4.9,21.6,0.0,2.654886887185053
2826,2017,9,27,9/27/2017,30.4,10.8,8.3,0.0,1.3241139210328061
2827,2017,9,28,9/28/2017,22.5,13.6,17.5,0.0,1.7563465465598869
2828,2017,9,29,9/29/2017,22.6,7.4,20.1,0.0,2.412013277834353
2829,2017,9,30,9/30/2017,21.1,8.3,21.3,0.0,2.3241060881390347
2830,2017,10,1,10/1/2017,21.8,4.8,22.4,0.0,2.695385372363621
2831,2017,10,2,10/2/2017,23.0,6.7,22.0,0.0,2.721370469126207
2832,2017,10,3,10/3/2017,27.2,11.0,22.7,0.0,3.1637177398828276
2833,2017,10,4,10/4/2017,28.7,12.1,21.9,0.0,3.198523315816749
2834,2017,10,5,10/5/2017,30.9,14.9,10.5,0.0,1.60410096
2835,2017,10,6,10/6/2017,22.1,8.6,23.2,0.0,2.651712287074047
2836,2017,10,7,10/7/2017,27.0,9.2,20.6,0.0,2.9279231211419856
2837,2017,10,8,10/8/2017,24.5,15.5,13.2,0.0,1.4046721919999996
2838,2017,10,9,10/9/2017,25.6,15.7,23.8,18.0,2.70195988920591
2839,2017,10,10,10/10/2017,25.1,7.5,24.2,0.0,3.24873343426182
2840,2017,10,11,10/11/2017,31.2,11.6,16.5,0.0,2.687113717758593
2841,2017,10,12,10/12/2017,20.9,10.2,24.2,17.8,2.4773712437345843
2842,2017,10,13,10/13/2017,22.2,8.0,20.5,0.0,2.384964562154032
2843,2017,10,14,10/14/2017,25.6,8.6,24.8,0.0,3.3488027496097867
2844,2017,10,15,10/15/2017,28.2,12.0,24.9,0.0,3.564380535922571
2845,2017,10,16,10/16/2017,28.9,14.1,25.2,0.0,3.5752955467645826
2846,2017,10,17,10/17/2017,30.1,13.1,25.3,0.0,3.8568185101049397
2847,2017,10,18,10/18/2017,30.7,16.2,25.4,0.0,3.7439468066670525
2848,2017,10,19,10/19/2017,27.0,20.9,10.6,1.0,1.0256879696847747
2849,2017,10,20,10/20/2017,22.2,10.9,26.0,5.7,2.81726247220087
2850,2017,10,21,10/21/2017,23.6,6.8,25.9,0.0,3.2874287121497052
2851,2017,10,22,10/22/2017,23.3,7.9,25.5,0.0,3.136425721273955
2852,2017,10,23,10/23/2017,26.1,7.8,26.5,0.0,3.6967001645607964
2853,2017,10,24,10/24/2017,29.1,12.9,24.8,0.0,3.634368107666693
2854,2017,10,25,10/25/2017,29.4,17.0,18.4,0.0,2.492875109956944
2855,2017,10,26,10/26/2017,26.4,16.4,20.2,0.0,2.3497704371741817
2856,2017,10,27,10/27/2017,29.2,10.4,27.0,0.0,4.130651285111523
2857,2017,10,28,10/28/2017,29.0,15.8,9.7,0.0,1.3294522765987757
2858,2017,10,29,10/29/2017,28.9,15.6,27.5,0.0,3.769198710275248
2859,2017,10,30,10/30/2017,19.1,11.9,14.4,3.0,1.2074272496039329
2860,2017,10,31,10/31/2017,20.4,5.7,26.7,6.5,2.963555713669306
2861,2017,11,1,11/1/2017,24.2,8.4,24.9,0.0,3.1671619315673385
2862,2017,11,2,11/2/2017,25.8,8.9,27.0,0.0,3.661174635557946
2863,2017,11,3,11/3/2017,22.5,13.5,18.8,0.0,1.8947422079999996
2864,2017,11,4,11/4/2017,22.7,6.7,28.5,0.0,3.4767719999999995
2865,2017,11,5,11/5/2017,27.4,5.3,28.4,0.0,4.278516232423756
2866,2017,11,6,11/6/2017,23.3,12.5,21.4,16.2,2.356035697119939
2867,2017,11,7,11/7/2017,22.6,7.3,28.9,0.0,3.47410437079319
2868,2017,11,8,11/8/2017,25.6,8.7,29.1,0.0,3.923480698826227
2869,2017,11,9,11/9/2017,28.1,12.6,29.0,0.0,4.087392920474964
2870,2017,11,10,11/10/2017,30.9,14.9,28.0,0.0,4.27760256
2871,2017,11,11,11/11/2017,32.1,17.7,28.5,0.0,4.333531723862073
2872,2017,11,12,11/12/2017,32.6,15.6,25.7,0.0,4.1663869868545
2873,2017,11,13,11/13/2017,33.2,17.3,26.5,0.0,4.268797867969238
2874,2017,11,14,11/14/2017,33.5,17.8,27.7,0.0,4.4751477165046945
2875,2017,11,15,11/15/2017,32.8,20.1,23.4,0.0,3.462732890081299
2876,2017,11,16,11/16/2017,25.4,17.9,13.3,0.0,1.3483954529169342
2877,2017,11,17,11/17/2017,28.9,14.0,21.2,4.6,3.01409304829634
2878,2017,11,18,11/18/2017,25.1,17.5,15.7,0.0,1.588075716917395
2879,2017,11,19,11/19/2017,29.6,16.4,25.3,0.0,3.5192948094484287
2880,2017,11,20,11/20/2017,30.7,16.5,30.2,7.4,4.421192813062411
2881,2017,11,21,11/21/2017,31.8,17.2,29.8,0.0,4.519819155939038
2882,2017,11,22,11/22/2017,32.0,18.0,28.8,0.0,4.328010181061075
2883,2017,11,23,11/23/2017,33.9,18.3,27.6,0.0,4.490801929717294
2884,2017,11,24,11/24/2017,35.8,19.8,28.7,0.0,4.912411391999998
2885,2017,11,25,11/25/2017,36.7,21.9,25.1,0.0,4.26789263332582
2886,2017,11,26,11/26/2017,37.7,23.3,,0.0,
2887,2017,11,27,11/27/2017,35.5,19.3,24.8,4.2,4.2338515068694464
2888,2017,11,28,11/28/2017,34.5,17.2,28.8,0.0,4.906680576702433
2889,2017,11,29,11/29/2017,35.5,20.2,28.9,0.0,4.842530214556004
2890,2017,11,30,11/30/2017,35.4,23.2,27.0,0.0,4.168238740791939
2891,2017,12,1,12/1/2017,27.8,25.2,5.1,1.2,0.34186022601195776
2892,2017,12,2,12/2/2017,22.3,16.0,3.9,57.2,0.33941991752182044
2893,2017,12,3,12/3/2017,20.1,12.0,18.6,0.0,1.6815203430671761
2894,2017,12,4,12/4/2017,23.4,11.2,22.8,22.4,2.6230699846512326
2895,2017,12,5,12/5/2017,21.8,12.9,18.2,3.8,1.7909345706009268
2896,2017,12,6,12/6/2017,27.6,14.4,26.0,2.1,3.4393790240366333
2897,2017,12,7,12/7/2017,31.4,15.0,24.4,0.0,3.801750451477229
2898,2017,12,8,12/8/2017,23.5,11.9,30.1,0.5,3.4151661903899835
2899,2017,12,9,12/9/2017,27.4,10.3,31.2,0.0,4.437257450553137
2900,2017,12,10,12/10/2017,31.1,14.4,31.6,0.0,4.913875805829495
2901,2017,12,11,12/11/2017,33.1,16.6,31.7,0.0,5.153571062897519
2902,2017,12,12,12/12/2017,34.7,18.0,31.8,0.0,5.3839877437687775
2903,2017,12,13,12/13/2017,38.8,19.0,31.8,0.0,6.2010408853026675
2904,2017,12,14,12/14/2017,36.5,27.6,13.5,0.0,1.8840044904102646
2905,2017,12,15,12/15/2017,34.4,21.0,31.4,0.0,4.9077388271200135
2906,2017,12,16,12/16/2017,36.4,20.7,24.7,0.0,4.256812459237197
2907,2017,12,17,12/17/2017,38.3,21.5,30.9,0.0,5.66917023715785
2908,2017,12,18,12/18/2017,38.5,23.0,26.1,0.0,4.68148449961084
2909,2017,12,19,12/19/2017,39.1,27.5,16.1,0.0,2.6294430550706505
2910,2017,12,20,12/20/2017,27.4,20.9,16.9,0.4,1.6961464479484039
2911,2017,12,21,12/21/2017,31.5,13.8,32.2,0.0,5.142200780385492
2912,2017,12,22,12/22/2017,33.0,15.2,32.0,0.0,5.308379967043262
2913,2017,12,23,12/23/2017,37.1,19.2,29.4,0.0,5.363488585890574
2914,2017,12,24,12/24/2017,37.9,23.3,23.1,0.0,4.008868111369796
2915,2017,12,25,12/25/2017,32.1,12.8,31.9,0.0,5.293259935608292
2916,2017,12,26,12/26/2017,33.2,17.2,30.1,0.0,4.85828448
2917,2017,12,27,12/27/2017,35.4,18.3,31.8,0.0,5.509784811554974
